service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
chouette:TimeTable:fd390613-d7ee-41d8-802b-dacc9a3a462a:LOC,0,1,1,1,1,1,0,20260421,20260627
70A-0736M-70A,0,0,0,0,0,1,0,20260322,20260711
chouette:TimeTable:47d32e49-711e-4c1f-91c6-259410ae354e:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:58d8c45d-1eef-401d-ba9e-eb72942ca10a:LOC,0,1,1,1,1,1,0,20260408,20260516
chouette:TimeTable:97e24249-4b22-49fd-8b08-ef3c1642ae80:LOC,1,0,0,0,0,0,0,20260413,20260622
3A-042AD-3A,1,1,1,1,1,0,0,20260323,20260710
3A-0417M-3A,0,0,0,0,0,0,1,20260322,20260719
3A-0416M-3A,0,0,0,0,0,1,0,20260322,20260711
chouette:TimeTable:85a93049-8666-4120-8016-818e8c5767aa:LOC,0,1,1,1,1,1,0,20260324,20260711
chouette:TimeTable:42509aa6-3be0-4d2c-8f44-1eba182fb1cd:LOC,0,0,0,0,0,0,1,20260322,20260712
85A-057AM-85A,1,1,1,1,1,0,0,20260323,20260703
85A-057AV-85A,1,1,1,1,1,0,0,20260407,20260710
85A-0577M-85A,0,0,0,0,0,0,1,20260329,20260719
70A-0737M-70A,0,0,0,0,0,0,1,20260322,20260719
70A-074AV-70A,1,1,1,1,1,0,0,20260407,20260717
70A-078AM-70A,1,1,1,1,1,0,0,20260323,20260703
31B-023AT-31B,1,1,1,1,1,0,0,20260323,20260710
31B-0227T-31B,0,0,0,0,0,0,1,20260322,20260712
chouette:TimeTable:4fd3e94e-e365-4405-a831-fdeaf9983943:LOC,0,0,0,0,0,0,1,20260322,20260712
chouette:TimeTable:4931a18c-be22-4819-bb27-19877abb2fb6:LOC,1,0,0,0,0,0,0,20260323,20260713
chouette:TimeTable:49aaff81-4330-4e3e-a527-502650b256e8:LOC,0,1,1,1,1,1,0,20260324,20260711
C200-004AM-C200,1,1,1,1,1,0,0,20260323,20260717
31B-0226T-31B,0,0,0,0,0,1,0,20260322,20260711
C200-0047M-C200,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:b439cc34-016a-4b01-af18-5b5038bc3c6d:LOC,0,0,0,0,0,0,1,20260322,20260719
C15A-0756T-C15A,0,0,0,0,0,1,0,20260322,20260404
chouette:TimeTable:76e77b87-8a5c-4758-a64a-a1cc972392de:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:66d8ebc2-c38d-459a-b63e-a877fdd051c5:LOC,0,1,1,1,1,1,0,20260324,20260718
C15A-075AB-C15A,1,1,1,1,1,0,0,20260407,20260626
C15A-0757T-C15A,0,0,0,0,0,0,1,20260322,20260405
C15A-0756B-C15A,0,0,0,0,0,1,0,20260411,20260620
C15A-075AT-C15A,1,1,1,1,1,0,0,20260323,20260403
C15A-0707M-C15A,0,0,0,0,0,0,1,20260406,20260719
C15A-0757B-C15A,0,0,0,0,0,0,1,20260412,20260621
chouette:TimeTable:ae6484b0-1779-4e5b-885b-9e44e1dbd5da:LOC,0,0,0,0,0,0,1,20260412,20260621
chouette:TimeTable:72a288a8-8d16-4794-9c18-f040c270bd6c:LOC,1,0,0,0,0,0,0,20260413,20260622
chouette:TimeTable:984f7fbc-f79a-4601-824a-4bbdbbe52401:LOC,1,0,0,0,0,0,0,20260323,20260406
chouette:TimeTable:87946bf2-9389-4630-b9d7-6047c80677f5:LOC,0,1,1,1,1,1,0,20260324,20260404
chouette:TimeTable:5e612e0f-4952-439f-b965-9a361489aef1:LOC,0,1,1,1,1,1,0,20260408,20260627
C22A-0127M-C22A,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:6b2945cf-8156-4b35-8000-0b2c3ae8b0b3:LOC,1,0,0,0,0,0,0,20260407,20260719
25A-0357T-25A,0,0,0,0,0,0,1,20260322,20260712
25A-035AT-25A,1,1,1,1,1,0,0,20260323,20260710
C22A-012AM-C22A,1,1,1,1,1,0,0,20260323,20260703
C22A-012AV-C22A,1,1,1,1,1,0,0,20260407,20260515
C22A-0126M-C22A,0,0,0,0,0,1,0,20260322,20260718
C21A-1406M-C21A,0,0,0,0,0,1,0,20260322,20260711
chouette:TimeTable:bc3c3956-f1fc-48ab-919d-4a6178a38f2b:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:24d9a648-cbb3-4939-b6bc-151ee89b1006:LOC,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:7dbd360a-e446-46cf-9ee4-f436978c4e03:LOC,0,1,1,1,1,1,0,20260408,20260516
chouette:TimeTable:4e2dfebb-cf8a-40ef-848b-f77118011ce7:LOC,0,1,1,1,1,1,0,20260324,20260704
C21A-141AT-C21A,1,1,1,1,1,0,0,20260323,20260703
C21A-1507M-C21A,0,0,0,0,0,0,1,20260322,20260719
C21A-140AV-C21A,1,1,1,1,1,0,0,20260407,20260710
chouette:TimeTable:e1b4c48f-e75b-414c-8f14-f1b333195a88:LOC,0,1,1,1,1,1,0,20260324,20260704
chouette:TimeTable:16fed5d0-b78d-4287-b414-939adc795fac:LOC,0,1,1,1,1,1,0,20260408,20260711
chouette:TimeTable:77aec04b-b1a0-40ba-89b5-b2b0ef1b30c2:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:fd173129-83e1-4b8c-bcd5-74a4b7f1ef91:LOC,0,0,0,0,0,0,1,20260322,20260712
C6C-040AL-C6C,1,1,1,1,1,0,0,20260407,20260515
chouette:TimeTable:e056b527-c5b6-4875-941f-b74c3104ab40:LOC,0,0,0,0,0,0,1,20260322,20260719
C6C-040AM-C6C,1,1,1,1,1,0,0,20260323,20260626
C6C-0177M-C6C,0,0,0,0,0,0,1,20260322,20260719
C6C-0166M-C6C,0,0,0,0,0,1,0,20260322,20260718
chouette:TimeTable:1a65a72f-8cdb-46c6-9dc9-485c9ebcdc9b:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:cb92de34-1ca5-4181-83dc-7494bcf95092:LOC,0,1,1,1,1,1,0,20260324,20260627
chouette:TimeTable:f762effa-835b-444c-9774-81b51f0f2aac:LOC,0,1,1,1,1,1,0,20260408,20260516
10B-021AN-10D,1,1,1,1,1,0,0,20260323,20260717
C9A-062A£-C9A,1,1,1,1,1,0,0,20260323,20260703
C9A-0647£-C9A,0,0,0,0,0,0,1,20260322,20260712
C9A-059A§-C9A,1,1,1,1,1,0,0,20260407,20260710
chouette:TimeTable:79614584-2110-441b-9a81-083f5a151bb1:LOC,1,0,0,0,0,0,0,20260323,20260713
chouette:TimeTable:194bc85c-1f96-41cd-b9b6-f6c5e67e3765:LOC,0,1,1,1,1,1,0,20260408,20260711
chouette:TimeTable:754e252f-4f35-4b3c-b637-9c2f6b56988e:LOC,0,1,1,1,1,1,0,20260324,20260704
chouette:TimeTable:df2020c0-12b8-4d26-a35e-ad28b96209af:LOC,0,0,0,0,0,0,1,20260322,20260712
chouette:TimeTable:5938e1f5-5773-42f6-bb04-d7a2ddc2a644:LOC,0,1,1,1,1,1,0,20260408,20260711
72D-012AM-72D,1,1,1,1,1,0,0,20260323,20260703
72D-012AV-72D,1,1,1,1,1,0,0,20260407,20260710
72D-012AF-72D,1,1,1,1,1,0,0,20260528,20260529
chouette:TimeTable:db338ce8-ebc7-442f-ac3a-78afd90e1fc9:LOC,0,1,1,1,1,1,0,20260324,20260704
72D-0117M-72D,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:ac8aa042-2802-4a0d-aff6-2e59a2fc63d4:LOC,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:2bb91495-c608-44b0-b75b-504be6fdf211:LOC,0,1,1,1,1,1,0,20260529,20260530
35A-0547M-35A,0,0,0,0,0,0,1,20260322,20260719
35A-054AM-35A,1,1,1,1,1,0,0,20260323,20260703
35A-056AV-35A,1,1,1,1,1,0,0,20260407,20260710
35A-0546M-35A,0,0,0,0,0,1,0,20260322,20260711
chouette:TimeTable:7b90379a-3f48-4c97-be87-590d4fd49fa5:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:a36ef587-d1a7-49e7-ac2c-4c00b0a21274:LOC,0,1,1,1,1,1,0,20260408,20260711
C201-0016M-C201,0,0,0,0,0,1,0,20260322,20260711
chouette:TimeTable:d7e87172-59b6-4d17-ae9e-2bda95bc3149:LOC,0,1,1,1,1,1,0,20260324,20260704
chouette:TimeTable:5033cef8-f177-4ebb-adef-7d37e42c97cb:LOC,0,0,0,0,0,0,1,20260322,20260712
77B-0417M-77B,0,0,0,0,0,0,1,20260322,20260719
77B-042AM-77B,1,1,1,1,1,0,0,20260323,20260703
77B-041AV-77B,1,1,1,1,1,0,0,20260407,20260717
C20B-140AT-C20E,1,1,1,1,1,0,0,20260323,20260703
C20B-140AW-C20E,1,1,1,1,1,0,0,20260407,20260710
C201-001AM-C201,1,1,1,1,1,0,0,20260323,20260710
C201-0017M-C201,0,0,0,0,0,0,1,20260322,20260712
S4D-031AM-S4B,1,1,1,1,1,0,0,20260323,20260417
S4D-0326M-S4B,0,0,0,0,0,1,0,20260425,20260711
S4D-032AM-S4B,1,1,1,1,1,0,0,20260420,20260710
S4D-0327M-S4B,0,0,0,0,0,0,1,20260426,20260719
S4D-0317M-S4B,0,0,0,0,0,0,1,20260322,20260419
GE6B-014AM-GE6B,1,1,1,1,1,0,0,20260323,20260717
18C-050AD-18C,1,1,1,1,1,0,0,20260323,20260710
18C-0427M-18C,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:2d369880-4b6a-4722-a8a0-e9f138ba72c5:LOC,0,0,0,0,0,0,1,20260322,20260712
93A-0676T-93A,0,0,0,0,0,1,0,20260322,20260418
chouette:TimeTable:407f520f-289a-45e0-be68-78e6cfd35740:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:d6e00e5c-4495-4183-b375-5b3db2cc1efd:LOC,0,1,1,1,1,1,0,20260324,20260711
93A-060AN-93A,1,1,1,1,1,0,0,20260420,20260710
93A-0586M-93A,0,0,0,0,0,1,0,20260425,20260711
93A-067AT-93A,1,1,1,1,1,0,0,20260330,20260417
93A-067A£-93A,1,1,1,1,1,0,0,20260323,20260327
93A-0587M-93A,0,0,0,0,0,0,1,20260426,20260719
93A-0677T-93A,0,0,0,0,0,0,1,20260322,20260419
J3-053DM-J3,1,1,0,1,0,0,0,20260324,20260702
J3-0535M-J3,0,0,0,0,1,0,0,20260327,20260703
J3-0523M-J3,0,0,1,0,0,0,0,20260325,20260701
J3-052BM-J3,1,1,0,1,1,0,0,20260323,20260629
60A-064A¤-60A,1,1,1,1,1,0,0,20260407,20260417
60A-064AT-60A,1,1,1,1,1,0,0,20260323,20260403
60A-063AN-60A,1,1,1,1,1,0,0,20260420,20260703
60A-0646£-60A,0,0,0,0,0,1,0,20260328,20260418
60A-0646N-60A,0,0,0,0,0,1,0,20260425,20260711
60A-0667N-60A,0,0,0,0,0,0,1,20260426,20260719
60A-0677B-60A,0,0,0,0,0,0,1,20260329,20260419
chouette:TimeTable:f2e1e84f-2fd9-4a9c-8286-2b3607201f40:LOC,1,0,0,0,0,0,0,20260427,20260719
chouette:TimeTable:c80c8b4b-ec36-4e45-b972-57b4a4ccd39f:LOC,0,0,0,0,0,0,1,20260329,20260419
chouette:TimeTable:df0be245-9695-488c-9559-5afa418f9b76:LOC,0,1,1,1,1,1,0,20260324,20260404
chouette:TimeTable:cffaf1fd-849f-40b0-8f31-a620ab38aece:LOC,0,1,1,1,1,1,0,20260408,20260418
chouette:TimeTable:607ba02a-d6b9-40c5-a385-af47ede6a9b2:LOC,0,1,1,1,1,1,0,20260421,20260704
chouette:TimeTable:c77d6801-192e-48b7-b116-f7d8b26f9a8a:LOC,0,0,0,0,0,0,1,20260426,20260712
chouette:TimeTable:d4d13ed5-0ed6-4d81-b275-2a5f34a4efd3:LOC,0,1,1,1,1,1,0,20260516,20260711
chouette:TimeTable:2c524f5a-02c1-4895-9401-afd601fb8daa:LOC,1,0,0,0,0,0,0,20260330,20260420
chouette:TimeTable:689f638e-83bc-4a01-a976-39fd67ff46f8:LOC,0,0,0,0,0,0,1,20260405,20260712
87A-039AM-87A,1,1,1,1,1,0,0,20260323,20260703
87A-038AV-87A,1,1,1,1,1,0,0,20260407,20260710
54B-0033M-54B,0,0,1,0,0,0,0,20260325,20260701
54B-003AV-54B,1,1,1,1,1,0,0,20260407,20260710
54B-003BM-54B,1,1,0,1,1,0,0,20260323,20260703
54B-0037M-54B,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:26b71193-e140-408f-b1c7-386739e0e620:LOC,0,1,1,1,1,1,0,20260408,20260711
87A-0376M-87A,0,0,0,0,0,1,0,20260322,20260718
54B-0036M-54B,0,0,0,0,0,1,0,20260322,20260711
chouette:TimeTable:177d472c-d5c5-4ff5-9b82-4fb1656d052e:LOC,0,1,1,1,1,1,0,20260408,20260711
chouette:TimeTable:124b1b32-11e9-446c-ae99-9fb1663e8557:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:1974c086-d0a6-4001-8cec-d63c1de82ae0:LOC,0,0,0,0,0,0,1,20260322,20260712
chouette:TimeTable:41fd895d-785f-4ea5-a5cd-e43b32e88a71:LOC,0,0,0,1,0,0,0,20260326,20260702
chouette:TimeTable:2f9d8413-3c28-4a52-a37d-534b55d87d9c:LOC,0,1,1,0,1,1,0,20260324,20260704
14B-041AW-14B,1,1,1,1,1,0,0,20260407,20260717
14B-0417T-14B,0,0,0,0,0,0,1,20260322,20260714
14B-041AT-14B,1,1,1,1,1,0,0,20260323,20260703
46A-140AV-46A,1,1,1,1,1,0,0,20260407,20260710
chouette:TimeTable:f6e1b490-99dc-414e-a6ee-de2fdf55170d:LOC,1,0,0,0,0,0,0,20260406,20260719
chouette:TimeTable:6a0d49b5-a4ed-4bcb-b6fb-32b03e8de808:LOC,0,1,1,1,1,1,0,20260324,20260404
46A-140AT-46A,1,1,1,1,1,0,0,20260323,20260703
46A-1407M-46A,0,0,0,0,0,0,1,20260322,20260719
88C-0437T-88C,0,0,0,0,0,0,1,20260322,20260329
88C-043AT-88C,1,1,1,1,1,0,0,20260323,20260403
88C-0516M-88C,0,0,0,0,0,1,0,20260404,20260711
88C-0517M-88C,0,0,0,0,0,0,1,20260405,20260719
88C-052A@-88C,1,1,1,1,1,0,0,20260407,20260710
chouette:TimeTable:2e7ffbfd-e0c9-4d01-9566-1e3aea05bbe8:LOC,0,1,1,1,1,1,0,20260408,20260711
46A-1406M-46A,0,0,0,0,0,1,0,20260322,20260718
88C-0436T-88C,0,0,0,0,0,1,0,20260322,20260328
chouette:TimeTable:ae130cf3-0db8-4c1d-ba92-058ee4c13235:LOC,1,0,0,0,0,0,0,20260323,20260330
95A-047AM-95A,1,1,1,1,1,0,0,20260323,20260703
95A-047AV-95A,1,1,1,1,1,0,0,20260407,20260710
95A-0477M-95A,0,0,0,0,0,0,1,20260322,20260719
78C-075BT-78C,1,1,0,1,1,0,0,20260323,20260703
78C-0753T-78C,0,0,1,0,0,0,0,20260325,20260701
78C-075AV-78C,1,1,1,1,1,0,0,20260407,20260717
78C-0757M-78C,0,0,0,0,0,0,1,20260322,20260719
69A-032A@-69A,1,1,1,1,1,0,0,20260323,20260710
17C-053AW-17C,1,1,1,1,1,0,0,20260407,20260710
69A-0327T-69A,0,0,0,0,0,0,1,20260322,20260712
S11A-039AM-S11A,1,1,1,1,1,0,0,20260407,20260717
S11A-038AD-S11A,1,1,1,1,1,0,0,20260323,20260403
C14A-065AB-C14A,1,1,1,1,1,0,0,20260323,20260403
C14A-065A@-C14A,1,1,1,1,1,0,0,20260420,20260703
C14A-066AW-C14A,1,1,1,1,1,0,0,20260407,20260710
C14A-0667£-C14A,0,0,0,0,0,0,1,20260405,20260719
C14A-0656B-C14A,0,0,0,0,0,1,0,20260404,20260711
chouette:TimeTable:cbfb40d7-452c-4831-be23-c7e46c2debe8:LOC,0,1,1,1,1,1,0,20260324,20260404
chouette:TimeTable:f5b9c3ff-05f9-4502-8522-6cd99ee77d21:LOC,0,1,1,1,1,1,0,20260421,20260704
chouette:TimeTable:1283b3d2-3241-4e3f-8416-3696688699c0:LOC,0,0,0,0,0,0,1,20260322,20260329
chouette:TimeTable:f85ba418-cdf8-4ecd-ac0c-bb9e77dda744:LOC,0,0,0,0,0,0,1,20260405,20260712
17C-0536T-17C,0,0,0,0,0,1,0,20260322,20260711
chouette:TimeTable:492ab890-8c2f-4a7c-9137-b2eb489c094c:LOC,1,0,0,0,0,0,0,20260406,20260719
17C-053AT-17C,1,1,1,1,1,0,0,20260323,20260703
17C-0537T-17C,0,0,0,0,0,0,1,20260322,20260719
62A-0867M-62A,0,0,0,0,0,0,1,20260322,20260719
62A-0863M-62A,0,0,1,0,0,0,0,20260325,20260701
62A-086AV-62A,1,1,1,1,1,0,0,20260407,20260710
62A-086BM-62A,1,1,0,1,1,0,0,20260323,20260703
62A-0866M-62A,0,0,0,0,0,1,0,20260322,20260718
chouette:TimeTable:b5b72c82-de6d-420f-87a3-93d4e5b51832:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:5e2d7d66-0fc9-4509-bf82-9a2ba8d818e2:LOC,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:f1b92ae2-f8a4-4195-93fa-9c06a7cac2e9:LOC,0,0,0,1,0,0,0,20260326,20260702
chouette:TimeTable:19454d47-2eea-49f0-80c4-9007e2a4b45e:LOC,0,1,1,0,1,1,0,20260324,20260704
C1A-041AM-C1A,1,1,1,1,1,0,0,20260323,20260703
C1A-041AV-C1A,1,1,1,1,1,0,0,20260407,20260710
C1A-0397M-C1A,0,0,0,0,0,0,1,20260322,20260719
C1A-0416M-C1A,0,0,0,0,0,1,0,20260322,20260711
chouette:TimeTable:3bea2d93-ef55-4488-a793-6a2e7bbe039f:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:015596d3-8943-4676-ac91-89b992fcf5aa:LOC,0,1,1,1,1,1,0,20260408,20260711
chouette:TimeTable:ca9b87a8-f372-4a84-8dbc-f7b2f9245b88:LOC,0,0,0,0,0,0,1,20260322,20260712
chouette:TimeTable:4bc40d8e-df47-4a03-a62f-3a4207ac3206:LOC,0,1,1,1,1,1,0,20260324,20260704
15F-061AM-15F,1,1,1,1,1,0,0,20260323,20260717
99B-006AT-99B,1,1,1,1,1,0,0,20260420,20260703
99B-006A£-99B,1,1,1,1,1,0,0,20260323,20260403
99B-0066T-99B,0,0,0,0,0,1,0,20260425,20260711
99B-006AW-99B,1,1,1,1,1,0,0,20260515,20260710
99B-0067B-99B,0,0,0,0,0,0,1,20260322,20260419
99B-0067T-99B,0,0,0,0,0,0,1,20260426,20260719
99B-006A¤-99B,1,1,1,1,1,0,0,20260407,20260417
8B-0317T-8B,0,0,0,0,0,0,1,20260322,20260426
8B-0306M-8B,0,0,0,0,0,1,0,20260502,20260711
8B-030AV-8B,1,1,1,1,1,0,0,20260515,20260710
8B-023AD-8B,1,1,1,1,1,0,0,20260429,20260703
8B-0307M-8B,0,0,0,0,0,0,1,20260503,20260719
8B-031AW-8B,1,1,1,1,1,0,0,20260407,20260417
8B-023A@-8B,1,1,1,1,1,0,0,20260323,20260428
chouette:TimeTable:1f8d80ce-7dcf-4c50-8231-534e7d2459ac:LOC,0,1,1,1,1,1,0,20260324,20260429
chouette:TimeTable:8d294ea3-e412-4e0f-86da-eda61c21a257:LOC,0,0,0,0,0,0,1,20260322,20260426
chouette:TimeTable:859870d4-1398-488e-8b12-9fed0095cd5c:LOC,0,1,1,1,1,1,0,20260516,20260711
chouette:TimeTable:5264022a-079b-48af-b69e-ca92a4194459:LOC,0,1,1,1,1,1,0,20260430,20260704
chouette:TimeTable:eaf7a635-79b3-4e80-aa4c-5a6fda62828f:LOC,0,0,0,0,0,0,1,20260503,20260712
chouette:TimeTable:fdb52d89-90ac-4f59-b33d-06d0895ee9b8:LOC,0,1,1,1,1,1,0,20260408,20260418
84A-0476T-84A,0,0,0,0,0,1,0,20260322,20260704
chouette:TimeTable:5a40b505-d26e-49a4-990a-50381db7979f:LOC,1,0,0,0,0,0,0,20260504,20260719
chouette:TimeTable:a05296ca-b55c-40d1-ac71-bfed36bfca82:LOC,1,0,0,0,0,0,0,20260323,20260427
84A-0473T-84A,0,0,1,0,0,0,0,20260325,20260701
84A-0476W-84A,0,0,0,0,0,1,0,20260411,20260718
84A-047BT-84A,1,1,0,1,1,0,0,20260323,20260703
84A-047AW-84A,1,1,1,1,1,0,0,20260407,20260717
S6A-041AT-S6A,1,1,1,1,1,0,0,20260323,20260703
S6A-041AW-S6A,1,1,1,1,1,0,0,20260407,20260710
S6A-0417T-S6A,0,0,0,0,0,0,1,20260322,20260719
S6A-0416T-S6A,0,0,0,0,0,1,0,20260322,20260711
chouette:TimeTable:1c7d0383-6911-448a-a0fc-f2cab90696dc:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:58a8c8ea-6ac0-4cc1-a181-424b9aaf4131:LOC,0,1,1,1,1,1,0,20260408,20260711
chouette:TimeTable:4cda094a-e54e-4474-8753-c5204d40c670:LOC,0,1,1,1,1,1,0,20260324,20260704
chouette:TimeTable:2d4c17a7-1517-4feb-8b16-9067573e3ff8:LOC,0,0,0,0,0,0,1,20260322,20260712
40A-062AV-40A,1,1,1,1,1,0,0,20260407,20260710
40A-0627M-40A,0,0,0,0,0,0,1,20260322,20260719
40A-062AD-40A,1,1,1,1,1,0,0,20260323,20260703
40A-0626M-40A,0,0,0,0,0,1,0,20260322,20260711
71A-0386M-71A,0,0,0,0,0,1,0,20260322,20260718
chouette:TimeTable:9e7da991-1e65-40c6-9d9f-5debbd9754d7:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:c92723df-bd38-4fa0-83d7-2a0c52153870:LOC,0,1,1,1,1,1,0,20260324,20260704
chouette:TimeTable:eb1dcafc-9dd6-4850-807a-350b0e2eb78c:LOC,0,1,1,1,1,1,0,20260408,20260711
chouette:TimeTable:0993dd3a-6743-42b0-a136-585519f17fe6:LOC,0,0,0,0,0,0,1,20260322,20260712
71A-052AD-71A,1,1,1,1,1,0,0,20260323,20260710
39A-0556@-39A,0,0,0,0,0,1,0,20260328,20260711
71A-0387M-71A,0,0,0,0,0,0,1,20260322,20260719
19A-040AD-19A,1,1,1,1,1,0,0,20260323,20260703
19A-040AV-19A,1,1,1,1,1,0,0,20260407,20260710
19A-0407M-19A,0,0,0,0,0,0,1,20260322,20260719
19A-0406M-19A,0,0,0,0,0,1,0,20260322,20260711
chouette:TimeTable:e0dd9746-fa4b-4933-a240-86df5ec93533:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:20e4bcf9-d289-4617-8503-df7ff1368e2e:LOC,0,1,1,1,1,1,0,20260324,20260704
chouette:TimeTable:aa6a1871-6563-4c40-af6f-9fcf4c16288f:LOC,0,0,0,0,0,0,1,20260322,20260712
chouette:TimeTable:cd5a03b4-db45-43e4-a2f8-0e843dfee8b7:LOC,0,1,1,1,1,1,0,20260408,20260711
346B-026KM-346B,1,1,1,1,1,1,1,20260407,20260418
346B-0267M-346B,0,0,0,0,0,0,1,20260412,20260419
346B-026AM-346B,1,1,1,1,1,0,0,20260420,20260422
T36-014DM-T36,1,1,0,1,0,0,0,20260323,20260702
T36-014AV-T36,1,1,1,1,1,0,0,20260407,20260710
T36-0145M-T36,0,0,0,0,1,0,0,20260327,20260703
T36-0143M-T36,0,0,1,0,0,0,0,20260325,20260701
T36-0147M-T36,0,0,0,0,0,0,1,20260322,20260719
39A-056AW-39A,1,1,1,1,1,0,0,20260407,20260710
39A-055A£-39A,1,1,1,1,1,0,0,20260323,20260703
39A-0557@-39A,0,0,0,0,0,0,1,20260329,20260712
C15E-019AM-C15E,1,1,1,1,1,0,0,20260323,20260424
C15E-019AN-C15E,1,1,1,1,1,0,0,20260504,20260522
55B-051AV-55B,1,1,1,1,1,0,0,20260407,20260710
55B-0517M-55B,0,0,0,0,0,0,1,20260322,20260719
55B-051AM-55B,1,1,1,1,1,0,0,20260323,20260703
C19A-1113T-C19A,0,0,1,0,0,0,0,20260325,20260701
chouette:TimeTable:9835bf2a-0978-42d5-b69c-218fd3eb84d3:LOC,0,1,1,0,1,1,0,20260324,20260704
90B-0717M-90B,0,0,0,0,0,0,1,20260322,20260719
90B-071AT-90B,1,1,1,1,1,0,0,20260323,20260703
90B-071AV-90B,1,1,1,1,1,0,0,20260407,20260710
86A-041AT-86A,1,1,1,1,1,0,0,20260323,20260703
86A-041AW-86A,1,1,1,1,1,0,0,20260407,20260710
10B-021AN-10E,1,1,1,1,1,0,0,20260323,20260717
12C-048AM-12C,1,1,1,1,1,0,0,20260323,20260703
12C-0487M-12C,0,0,0,0,0,0,1,20260322,20260719
12C-048AV-12C,1,1,1,1,1,0,0,20260407,20260717
26A-039AM-26A,1,1,1,1,1,0,0,20260323,20260710
26A-0397M-26A,0,0,0,0,0,0,1,20260322,20260719
24A-032AM-24A,1,1,1,1,1,0,0,20260323,20260703
24A-0327M-24A,0,0,0,0,0,0,1,20260322,20260719
27B-021AT-27B,1,1,1,1,1,0,0,20260323,20260703
27B-021AW-27B,1,1,1,1,1,0,0,20260407,20260710
61B-026AM-61B,1,1,1,1,1,0,0,20260323,20260403
61B-025AW-61B,1,1,1,1,1,0,0,20260407,20260710
61B-025AT-61B,1,1,1,1,1,0,0,20260420,20260703
61B-0257M-61B,0,0,0,0,0,0,1,20260322,20260329
61B-0257T-61B,0,0,0,0,0,0,1,20260405,20260719
61B-0256T-61B,0,0,0,0,0,1,0,20260404,20260718
5A-043AP-5A,1,1,1,1,1,0,0,20260420,20260703
5A-043AD-5A,1,1,1,1,1,0,0,20260323,20260403
5A-0436M-5A,0,0,0,0,0,1,0,20260404,20260704
5A-043AV-5A,1,1,1,1,1,0,0,20260407,20260515
5A-0417M-5A,0,0,0,0,0,0,1,20260322,20260329
5A-0437M-5A,0,0,0,0,0,0,1,20260405,20260719
6B-053AM-6B,1,1,1,1,1,0,0,20260323,20260703
6B-053AV-6B,1,1,1,1,1,0,0,20260407,20260710
6B-0537M-6B,0,0,0,0,0,0,1,20260322,20260719
5A-0416M-5A,0,0,0,0,0,1,0,20260322,20260328
49A-140AM-49A,1,1,1,1,1,0,0,20260323,20260703
49A-112AV-49A,1,1,1,1,1,0,0,20260407,20260710
49A-1407M-49A,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:b8e28741-b899-4a94-8ed2-8c41973713a7:LOC,0,1,1,1,1,1,0,20260408,20260711
chouette:TimeTable:211a6b9b-c61d-4ac5-8688-5261b62243b0:LOC,0,1,1,1,1,1,0,20260324,20260704
49A-1406M-49A,0,0,0,0,0,1,0,20260322,20260718
chouette:TimeTable:631de5f5-68d2-4fa6-93f7-e14587e1b864:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:43835e7e-6ed0-4f90-baf4-6206c699dfdd:LOC,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:795e8fdd-9058-4cf9-bff8-89b2cb3a1194:LOC,1,0,0,0,0,0,0,20260323,20260713
50A-057BM-50A,1,1,0,1,1,0,0,20260323,20260703
50A-0573M-50A,0,0,1,0,0,0,0,20260325,20260701
50A-053AV-50A,1,1,1,1,1,0,0,20260407,20260717
S14A-042AB-S14A,1,1,1,1,1,0,0,20260323,20260717
C25B-044A£-C25B,1,1,1,1,1,0,0,20260323,20260710
C25B-0427£-C25B,0,0,0,0,0,0,1,20260322,20260712
chouette:TimeTable:61aacd4f-eb76-456f-b737-fa8dec0b7e8b:LOC,0,1,1,1,1,1,0,20260324,20260711
S3B-0237M-S3B,0,0,0,0,0,0,1,20260322,20260719
